id,short_date,long_date,day_of_week,month_name,day_in_year,week_in_year,month_id,days_in_month,day_of_month,quarter,year,days_in_year,short_persian_date,Long_persian_date,persian_day,persian_month,persian_year,persian_weekday,persian_month_name,is_leep_year,hijri_short_date,hijri_long_date,hijri_day,hijri_month,hijri_year,hijri_month_name,is_weekend,is_holiday
460410,5/10/2046,"Thursday, May 10, 2046",Thursday,May,130,19,5,31,10,2,2046,365,20/02/1425,"پنجشنبه, 20 اردیبهشت 1425",20,02,1425,سه شنبه,فروردین,0,5/07/1468,5 رجب 1468,5,7,1468,شوال,0,0
460411,5/11/2046,"Friday, May 11, 2046",Friday,May,131,19,5,31,11,2,2046,365,21/02/1425,"جمعه, 21 اردیبهشت 1425",21,02,1425,سه شنبه,فروردین,0,6/07/1468,6 رجب 1468,6,7,1468,شوال,0,0
460412,5/12/2046,"Saturday, May 12, 2046",Saturday,May,132,19,5,31,12,2,2046,365,22/02/1425,"شنبه, 22 اردیبهشت 1425",22,02,1425,سه شنبه,فروردین,0,7/07/1468,7 رجب 1468,7,7,1468,شوال,0,0
460413,5/13/2046,"Sunday, May 13, 2046",Sunday,May,133,19,5,31,13,2,2046,365,23/02/1425,"يكشنبه, 23 اردیبهشت 1425",23,02,1425,سه شنبه,فروردین,0,8/07/1468,8 رجب 1468,8,7,1468,شوال,0,0
460414,5/14/2046,"Monday, May 14, 2046",Monday,May,134,20,5,31,14,2,2046,365,24/02/1425,"دوشنبه, 24 اردیبهشت 1425",24,02,1425,سه شنبه,فروردین,0,9/07/1468,9 رجب 1468,9,7,1468,شوال,0,0
460415,5/15/2046,"Tuesday, May 15, 2046",Tuesday,May,135,20,5,31,15,2,2046,365,25/02/1425,"سه شنبه, 25 اردیبهشت 1425",25,02,1425,سه شنبه,فروردین,0,10/07/1468,10 رجب 1468,10,7,1468,شوال,0,0
460416,5/16/2046,"Wednesday, May 16, 2046",Wednesday,May,136,20,5,31,16,2,2046,365,26/02/1425,"چهارشنبه, 26 اردیبهشت 1425",26,02,1425,سه شنبه,فروردین,0,11/07/1468,11 رجب 1468,11,7,1468,شوال,0,0
460417,5/17/2046,"Thursday, May 17, 2046",Thursday,May,137,20,5,31,17,2,2046,365,27/02/1425,"پنجشنبه, 27 اردیبهشت 1425",27,02,1425,سه شنبه,فروردین,0,12/07/1468,12 رجب 1468,12,7,1468,شوال,0,0
460418,5/18/2046,"Friday, May 18, 2046",Friday,May,138,20,5,31,18,2,2046,365,28/02/1425,"جمعه, 28 اردیبهشت 1425",28,02,1425,سه شنبه,فروردین,0,13/07/1468,13 رجب 1468,13,7,1468,شوال,0,0
460419,5/19/2046,"Saturday, May 19, 2046",Saturday,May,139,20,5,31,19,2,2046,365,29/02/1425,"شنبه, 29 اردیبهشت 1425",29,02,1425,سه شنبه,فروردین,0,14/07/1468,14 رجب 1468,14,7,1468,شوال,0,0
460420,5/20/2046,"Sunday, May 20, 2046",Sunday,May,140,20,5,31,20,2,2046,365,30/02/1425,"يكشنبه, 30 اردیبهشت 1425",30,02,1425,سه شنبه,فروردین,0,15/07/1468,15 رجب 1468,15,7,1468,شوال,0,0
460421,5/21/2046,"Monday, May 21, 2046",Monday,May,141,21,5,31,21,2,2046,365,31/02/1425,"دوشنبه, 31 اردیبهشت 1425",31,02,1425,سه شنبه,فروردین,0,16/07/1468,16 رجب 1468,16,7,1468,شوال,0,0
460422,5/22/2046,"Tuesday, May 22, 2046",Tuesday,May,142,21,5,31,22,2,2046,365,01/03/1425,"سه شنبه, 1 خرداد 1425",01,03,1425,سه شنبه,فروردین,0,17/07/1468,17 رجب 1468,17,7,1468,شوال,0,0
460423,5/23/2046,"Wednesday, May 23, 2046",Wednesday,May,143,21,5,31,23,2,2046,365,02/03/1425,"چهارشنبه, 2 خرداد 1425",02,03,1425,سه شنبه,فروردین,0,18/07/1468,18 رجب 1468,18,7,1468,شوال,0,0
460424,5/24/2046,"Thursday, May 24, 2046",Thursday,May,144,21,5,31,24,2,2046,365,03/03/1425,"پنجشنبه, 3 خرداد 1425",03,03,1425,سه شنبه,فروردین,0,19/07/1468,19 رجب 1468,19,7,1468,شوال,0,0
460425,5/25/2046,"Friday, May 25, 2046",Friday,May,145,21,5,31,25,2,2046,365,04/03/1425,"جمعه, 4 خرداد 1425",04,03,1425,سه شنبه,فروردین,0,20/07/1468,20 رجب 1468,20,7,1468,شوال,0,0
460426,5/26/2046,"Saturday, May 26, 2046",Saturday,May,146,21,5,31,26,2,2046,365,05/03/1425,"شنبه, 5 خرداد 1425",05,03,1425,سه شنبه,فروردین,0,21/07/1468,21 رجب 1468,21,7,1468,شوال,0,0
460427,5/27/2046,"Sunday, May 27, 2046",Sunday,May,147,21,5,31,27,2,2046,365,06/03/1425,"يكشنبه, 6 خرداد 1425",06,03,1425,سه شنبه,فروردین,0,22/07/1468,22 رجب 1468,22,7,1468,شوال,0,0
460428,5/28/2046,"Monday, May 28, 2046",Monday,May,148,22,5,31,28,2,2046,365,07/03/1425,"دوشنبه, 7 خرداد 1425",07,03,1425,سه شنبه,فروردین,0,23/07/1468,23 رجب 1468,23,7,1468,شوال,0,0
460429,5/29/2046,"Tuesday, May 29, 2046",Tuesday,May,149,22,5,31,29,2,2046,365,08/03/1425,"سه شنبه, 8 خرداد 1425",08,03,1425,سه شنبه,فروردین,0,24/07/1468,24 رجب 1468,24,7,1468,شوال,0,0
460430,5/30/2046,"Wednesday, May 30, 2046",Wednesday,May,150,22,5,31,30,2,2046,365,09/03/1425,"چهارشنبه, 9 خرداد 1425",09,03,1425,سه شنبه,فروردین,0,25/07/1468,25 رجب 1468,25,7,1468,شوال,0,0
460431,5/31/2046,"Thursday, May 31, 2046",Thursday,May,151,22,5,31,31,2,2046,365,10/03/1425,"پنجشنبه, 10 خرداد 1425",10,03,1425,سه شنبه,فروردین,0,26/07/1468,26 رجب 1468,26,7,1468,شوال,0,0
460501,6/1/2046,"Friday, June 1, 2046",Friday,June,152,22,6,30,1,2,2046,365,11/03/1425,"جمعه, 11 خرداد 1425",11,03,1425,سه شنبه,فروردین,0,27/07/1468,27 رجب 1468,27,7,1468,شوال,0,0
460502,6/2/2046,"Saturday, June 2, 2046",Saturday,June,153,22,6,30,2,2,2046,365,12/03/1425,"شنبه, 12 خرداد 1425",12,03,1425,سه شنبه,فروردین,0,28/07/1468,28 رجب 1468,28,7,1468,شوال,0,0
460503,6/3/2046,"Sunday, June 3, 2046",Sunday,June,154,22,6,30,3,2,2046,365,13/03/1425,"يكشنبه, 13 خرداد 1425",13,03,1425,سه شنبه,فروردین,0,29/07/1468,29 رجب 1468,29,7,1468,شوال,0,0
460504,6/4/2046,"Monday, June 4, 2046",Monday,June,155,23,6,30,4,2,2046,365,14/03/1425,"دوشنبه, 14 خرداد 1425",14,03,1425,سه شنبه,فروردین,0,30/07/1468,30 رجب 1468,30,7,1468,شوال,0,0
460505,6/5/2046,"Tuesday, June 5, 2046",Tuesday,June,156,23,6,30,5,2,2046,365,15/03/1425,"سه شنبه, 15 خرداد 1425",15,03,1425,سه شنبه,فروردین,0,1/08/1468,1 شعبان 1468,1,8,1468,شوال,0,0
460506,6/6/2046,"Wednesday, June 6, 2046",Wednesday,June,157,23,6,30,6,2,2046,365,16/03/1425,"چهارشنبه, 16 خرداد 1425",16,03,1425,سه شنبه,فروردین,0,2/08/1468,2 شعبان 1468,2,8,1468,شوال,0,0
460507,6/7/2046,"Thursday, June 7, 2046",Thursday,June,158,23,6,30,7,2,2046,365,17/03/1425,"پنجشنبه, 17 خرداد 1425",17,03,1425,سه شنبه,فروردین,0,3/08/1468,3 شعبان 1468,3,8,1468,شوال,0,0
460508,6/8/2046,"Friday, June 8, 2046",Friday,June,159,23,6,30,8,2,2046,365,18/03/1425,"جمعه, 18 خرداد 1425",18,03,1425,سه شنبه,فروردین,0,4/08/1468,4 شعبان 1468,4,8,1468,شوال,0,0
460509,6/9/2046,"Saturday, June 9, 2046",Saturday,June,160,23,6,30,9,2,2046,365,19/03/1425,"شنبه, 19 خرداد 1425",19,03,1425,سه شنبه,فروردین,0,5/08/1468,5 شعبان 1468,5,8,1468,شوال,0,0
460510,6/10/2046,"Sunday, June 10, 2046",Sunday,June,161,23,6,30,10,2,2046,365,20/03/1425,"يكشنبه, 20 خرداد 1425",20,03,1425,سه شنبه,فروردین,0,6/08/1468,6 شعبان 1468,6,8,1468,شوال,0,0
460511,6/11/2046,"Monday, June 11, 2046",Monday,June,162,24,6,30,11,2,2046,365,21/03/1425,"دوشنبه, 21 خرداد 1425",21,03,1425,سه شنبه,فروردین,0,7/08/1468,7 شعبان 1468,7,8,1468,شوال,0,0
460512,6/12/2046,"Tuesday, June 12, 2046",Tuesday,June,163,24,6,30,12,2,2046,365,22/03/1425,"سه شنبه, 22 خرداد 1425",22,03,1425,سه شنبه,فروردین,0,8/08/1468,8 شعبان 1468,8,8,1468,شوال,0,0
460513,6/13/2046,"Wednesday, June 13, 2046",Wednesday,June,164,24,6,30,13,2,2046,365,23/03/1425,"چهارشنبه, 23 خرداد 1425",23,03,1425,سه شنبه,فروردین,0,9/08/1468,9 شعبان 1468,9,8,1468,شوال,0,0
460514,6/14/2046,"Thursday, June 14, 2046",Thursday,June,165,24,6,30,14,2,2046,365,24/03/1425,"پنجشنبه, 24 خرداد 1425",24,03,1425,سه شنبه,فروردین,0,10/08/1468,10 شعبان 1468,10,8,1468,شوال,0,0
460515,6/15/2046,"Friday, June 15, 2046",Friday,June,166,24,6,30,15,2,2046,365,25/03/1425,"جمعه, 25 خرداد 1425",25,03,1425,سه شنبه,فروردین,0,11/08/1468,11 شعبان 1468,11,8,1468,شوال,0,0
460516,6/16/2046,"Saturday, June 16, 2046",Saturday,June,167,24,6,30,16,2,2046,365,26/03/1425,"شنبه, 26 خرداد 1425",26,03,1425,سه شنبه,فروردین,0,12/08/1468,12 شعبان 1468,12,8,1468,شوال,0,0
460517,6/17/2046,"Sunday, June 17, 2046",Sunday,June,168,24,6,30,17,2,2046,365,27/03/1425,"يكشنبه, 27 خرداد 1425",27,03,1425,سه شنبه,فروردین,0,13/08/1468,13 شعبان 1468,13,8,1468,شوال,0,0
460518,6/18/2046,"Monday, June 18, 2046",Monday,June,169,25,6,30,18,2,2046,365,28/03/1425,"دوشنبه, 28 خرداد 1425",28,03,1425,سه شنبه,فروردین,0,14/08/1468,14 شعبان 1468,14,8,1468,شوال,0,0
460519,6/19/2046,"Tuesday, June 19, 2046",Tuesday,June,170,25,6,30,19,2,2046,365,29/03/1425,"سه شنبه, 29 خرداد 1425",29,03,1425,سه شنبه,فروردین,0,15/08/1468,15 شعبان 1468,15,8,1468,شوال,0,0
460520,6/20/2046,"Wednesday, June 20, 2046",Wednesday,June,171,25,6,30,20,2,2046,365,30/03/1425,"چهارشنبه, 30 خرداد 1425",30,03,1425,سه شنبه,فروردین,0,16/08/1468,16 شعبان 1468,16,8,1468,شوال,0,0
460521,6/21/2046,"Thursday, June 21, 2046",Thursday,June,172,25,6,30,21,2,2046,365,31/03/1425,"پنجشنبه, 31 خرداد 1425",31,03,1425,سه شنبه,فروردین,0,17/08/1468,17 شعبان 1468,17,8,1468,شوال,0,0
460522,6/22/2046,"Friday, June 22, 2046",Friday,June,173,25,6,30,22,2,2046,365,01/04/1425,"جمعه, 1 تیر 1425",01,04,1425,سه شنبه,فروردین,0,18/08/1468,18 شعبان 1468,18,8,1468,شوال,0,0
460523,6/23/2046,"Saturday, June 23, 2046",Saturday,June,174,25,6,30,23,2,2046,365,02/04/1425,"شنبه, 2 تیر 1425",02,04,1425,سه شنبه,فروردین,0,19/08/1468,19 شعبان 1468,19,8,1468,شوال,0,0
460524,6/24/2046,"Sunday, June 24, 2046",Sunday,June,175,25,6,30,24,2,2046,365,03/04/1425,"يكشنبه, 3 تیر 1425",03,04,1425,سه شنبه,فروردین,0,20/08/1468,20 شعبان 1468,20,8,1468,شوال,0,0
460525,6/25/2046,"Monday, June 25, 2046",Monday,June,176,26,6,30,25,2,2046,365,04/04/1425,"دوشنبه, 4 تیر 1425",04,04,1425,سه شنبه,فروردین,0,21/08/1468,21 شعبان 1468,21,8,1468,شوال,0,0
460526,6/26/2046,"Tuesday, June 26, 2046",Tuesday,June,177,26,6,30,26,2,2046,365,05/04/1425,"سه شنبه, 5 تیر 1425",05,04,1425,سه شنبه,فروردین,0,22/08/1468,22 شعبان 1468,22,8,1468,شوال,0,0
460527,6/27/2046,"Wednesday, June 27, 2046",Wednesday,June,178,26,6,30,27,2,2046,365,06/04/1425,"چهارشنبه, 6 تیر 1425",06,04,1425,سه شنبه,فروردین,0,23/08/1468,23 شعبان 1468,23,8,1468,شوال,0,0
460528,6/28/2046,"Thursday, June 28, 2046",Thursday,June,179,26,6,30,28,2,2046,365,07/04/1425,"پنجشنبه, 7 تیر 1425",07,04,1425,سه شنبه,فروردین,0,24/08/1468,24 شعبان 1468,24,8,1468,شوال,0,0
460529,6/29/2046,"Friday, June 29, 2046",Friday,June,180,26,6,30,29,2,2046,365,08/04/1425,"جمعه, 8 تیر 1425",08,04,1425,سه شنبه,فروردین,0,25/08/1468,25 شعبان 1468,25,8,1468,شوال,0,0
460530,6/30/2046,"Saturday, June 30, 2046",Saturday,June,181,26,6,30,30,2,2046,365,09/04/1425,"شنبه, 9 تیر 1425",09,04,1425,سه شنبه,فروردین,0,26/08/1468,26 شعبان 1468,26,8,1468,شوال,0,0
460601,7/1/2046,"Sunday, July 1, 2046",Sunday,July,182,26,7,31,1,3,2046,365,10/04/1425,"يكشنبه, 10 تیر 1425",10,04,1425,سه شنبه,فروردین,0,27/08/1468,27 شعبان 1468,27,8,1468,شوال,0,0
460602,7/2/2046,"Monday, July 2, 2046",Monday,July,183,27,7,31,2,3,2046,365,11/04/1425,"دوشنبه, 11 تیر 1425",11,04,1425,سه شنبه,فروردین,0,28/08/1468,28 شعبان 1468,28,8,1468,شوال,0,0
460603,7/3/2046,"Tuesday, July 3, 2046",Tuesday,July,184,27,7,31,3,3,2046,365,12/04/1425,"سه شنبه, 12 تیر 1425",12,04,1425,سه شنبه,فروردین,0,29/08/1468,29 شعبان 1468,29,8,1468,شوال,0,0
460604,7/4/2046,"Wednesday, July 4, 2046",Wednesday,July,185,27,7,31,4,3,2046,365,13/04/1425,"چهارشنبه, 13 تیر 1425",13,04,1425,سه شنبه,فروردین,0,1/09/1468,1 رمضان 1468,1,9,1468,شوال,0,0
460605,7/5/2046,"Thursday, July 5, 2046",Thursday,July,186,27,7,31,5,3,2046,365,14/04/1425,"پنجشنبه, 14 تیر 1425",14,04,1425,سه شنبه,فروردین,0,2/09/1468,2 رمضان 1468,2,9,1468,شوال,0,0
460606,7/6/2046,"Friday, July 6, 2046",Friday,July,187,27,7,31,6,3,2046,365,15/04/1425,"جمعه, 15 تیر 1425",15,04,1425,سه شنبه,فروردین,0,3/09/1468,3 رمضان 1468,3,9,1468,شوال,0,0
460607,7/7/2046,"Saturday, July 7, 2046",Saturday,July,188,27,7,31,7,3,2046,365,16/04/1425,"شنبه, 16 تیر 1425",16,04,1425,سه شنبه,فروردین,0,4/09/1468,4 رمضان 1468,4,9,1468,شوال,0,0
460608,7/8/2046,"Sunday, July 8, 2046",Sunday,July,189,27,7,31,8,3,2046,365,17/04/1425,"يكشنبه, 17 تیر 1425",17,04,1425,سه شنبه,فروردین,0,5/09/1468,5 رمضان 1468,5,9,1468,شوال,0,0
460609,7/9/2046,"Monday, July 9, 2046",Monday,July,190,28,7,31,9,3,2046,365,18/04/1425,"دوشنبه, 18 تیر 1425",18,04,1425,سه شنبه,فروردین,0,6/09/1468,6 رمضان 1468,6,9,1468,شوال,0,0
460610,7/10/2046,"Tuesday, July 10, 2046",Tuesday,July,191,28,7,31,10,3,2046,365,19/04/1425,"سه شنبه, 19 تیر 1425",19,04,1425,سه شنبه,فروردین,0,7/09/1468,7 رمضان 1468,7,9,1468,شوال,0,0
460611,7/11/2046,"Wednesday, July 11, 2046",Wednesday,July,192,28,7,31,11,3,2046,365,20/04/1425,"چهارشنبه, 20 تیر 1425",20,04,1425,سه شنبه,فروردین,0,8/09/1468,8 رمضان 1468,8,9,1468,شوال,0,0
460612,7/12/2046,"Thursday, July 12, 2046",Thursday,July,193,28,7,31,12,3,2046,365,21/04/1425,"پنجشنبه, 21 تیر 1425",21,04,1425,سه شنبه,فروردین,0,9/09/1468,9 رمضان 1468,9,9,1468,شوال,0,0
460613,7/13/2046,"Friday, July 13, 2046",Friday,July,194,28,7,31,13,3,2046,365,22/04/1425,"جمعه, 22 تیر 1425",22,04,1425,سه شنبه,فروردین,0,10/09/1468,10 رمضان 1468,10,9,1468,شوال,0,0
460614,7/14/2046,"Saturday, July 14, 2046",Saturday,July,195,28,7,31,14,3,2046,365,23/04/1425,"شنبه, 23 تیر 1425",23,04,1425,سه شنبه,فروردین,0,11/09/1468,11 رمضان 1468,11,9,1468,شوال,0,0
460615,7/15/2046,"Sunday, July 15, 2046",Sunday,July,196,28,7,31,15,3,2046,365,24/04/1425,"يكشنبه, 24 تیر 1425",24,04,1425,سه شنبه,فروردین,0,12/09/1468,12 رمضان 1468,12,9,1468,شوال,0,0
460616,7/16/2046,"Monday, July 16, 2046",Monday,July,197,29,7,31,16,3,2046,365,25/04/1425,"دوشنبه, 25 تیر 1425",25,04,1425,سه شنبه,فروردین,0,13/09/1468,13 رمضان 1468,13,9,1468,شوال,0,0
460617,7/17/2046,"Tuesday, July 17, 2046",Tuesday,July,198,29,7,31,17,3,2046,365,26/04/1425,"سه شنبه, 26 تیر 1425",26,04,1425,سه شنبه,فروردین,0,14/09/1468,14 رمضان 1468,14,9,1468,شوال,0,0
460618,7/18/2046,"Wednesday, July 18, 2046",Wednesday,July,199,29,7,31,18,3,2046,365,27/04/1425,"چهارشنبه, 27 تیر 1425",27,04,1425,سه شنبه,فروردین,0,15/09/1468,15 رمضان 1468,15,9,1468,شوال,0,0
460619,7/19/2046,"Thursday, July 19, 2046",Thursday,July,200,29,7,31,19,3,2046,365,28/04/1425,"پنجشنبه, 28 تیر 1425",28,04,1425,سه شنبه,فروردین,0,16/09/1468,16 رمضان 1468,16,9,1468,شوال,0,0
460620,7/20/2046,"Friday, July 20, 2046",Friday,July,201,29,7,31,20,3,2046,365,29/04/1425,"جمعه, 29 تیر 1425",29,04,1425,سه شنبه,فروردین,0,17/09/1468,17 رمضان 1468,17,9,1468,شوال,0,0
460621,7/21/2046,"Saturday, July 21, 2046",Saturday,July,202,29,7,31,21,3,2046,365,30/04/1425,"شنبه, 30 تیر 1425",30,04,1425,سه شنبه,فروردین,0,18/09/1468,18 رمضان 1468,18,9,1468,شوال,0,0
460622,7/22/2046,"Sunday, July 22, 2046",Sunday,July,203,29,7,31,22,3,2046,365,31/04/1425,"يكشنبه, 31 تیر 1425",31,04,1425,سه شنبه,فروردین,0,19/09/1468,19 رمضان 1468,19,9,1468,شوال,0,0
460623,7/23/2046,"Monday, July 23, 2046",Monday,July,204,30,7,31,23,3,2046,365,01/05/1425,"دوشنبه, 1 مرداد 1425",01,05,1425,سه شنبه,فروردین,0,20/09/1468,20 رمضان 1468,20,9,1468,شوال,0,0
460624,7/24/2046,"Tuesday, July 24, 2046",Tuesday,July,205,30,7,31,24,3,2046,365,02/05/1425,"سه شنبه, 2 مرداد 1425",02,05,1425,سه شنبه,فروردین,0,21/09/1468,21 رمضان 1468,21,9,1468,شوال,0,0
460625,7/25/2046,"Wednesday, July 25, 2046",Wednesday,July,206,30,7,31,25,3,2046,365,03/05/1425,"چهارشنبه, 3 مرداد 1425",03,05,1425,سه شنبه,فروردین,0,22/09/1468,22 رمضان 1468,22,9,1468,شوال,0,0
460626,7/26/2046,"Thursday, July 26, 2046",Thursday,July,207,30,7,31,26,3,2046,365,04/05/1425,"پنجشنبه, 4 مرداد 1425",04,05,1425,سه شنبه,فروردین,0,23/09/1468,23 رمضان 1468,23,9,1468,شوال,0,0
460627,7/27/2046,"Friday, July 27, 2046",Friday,July,208,30,7,31,27,3,2046,365,05/05/1425,"جمعه, 5 مرداد 1425",05,05,1425,سه شنبه,فروردین,0,24/09/1468,24 رمضان 1468,24,9,1468,شوال,0,0
460628,7/28/2046,"Saturday, July 28, 2046",Saturday,July,209,30,7,31,28,3,2046,365,06/05/1425,"شنبه, 6 مرداد 1425",06,05,1425,سه شنبه,فروردین,0,25/09/1468,25 رمضان 1468,25,9,1468,شوال,0,0
460629,7/29/2046,"Sunday, July 29, 2046",Sunday,July,210,30,7,31,29,3,2046,365,07/05/1425,"يكشنبه, 7 مرداد 1425",07,05,1425,سه شنبه,فروردین,0,26/09/1468,26 رمضان 1468,26,9,1468,شوال,0,0
460630,7/30/2046,"Monday, July 30, 2046",Monday,July,211,31,7,31,30,3,2046,365,08/05/1425,"دوشنبه, 8 مرداد 1425",08,05,1425,سه شنبه,فروردین,0,27/09/1468,27 رمضان 1468,27,9,1468,شوال,0,0
460631,7/31/2046,"Tuesday, July 31, 2046",Tuesday,July,212,31,7,31,31,3,2046,365,09/05/1425,"سه شنبه, 9 مرداد 1425",09,05,1425,سه شنبه,فروردین,0,28/09/1468,28 رمضان 1468,28,9,1468,شوال,0,0
460701,8/1/2046,"Wednesday, August 1, 2046",Wednesday,August,213,31,8,31,1,3,2046,365,10/05/1425,"چهارشنبه, 10 مرداد 1425",10,05,1425,سه شنبه,فروردین,0,29/09/1468,29 رمضان 1468,29,9,1468,شوال,0,0
460702,8/2/2046,"Thursday, August 2, 2046",Thursday,August,214,31,8,31,2,3,2046,365,11/05/1425,"پنجشنبه, 11 مرداد 1425",11,05,1425,سه شنبه,فروردین,0,30/09/1468,30 رمضان 1468,30,9,1468,شوال,0,0
460703,8/3/2046,"Friday, August 3, 2046",Friday,August,215,31,8,31,3,3,2046,365,12/05/1425,"جمعه, 12 مرداد 1425",12,05,1425,سه شنبه,فروردین,0,1/10/1468,1 شوال 1468,1,10,1468,شوال,0,0
460704,8/4/2046,"Saturday, August 4, 2046",Saturday,August,216,31,8,31,4,3,2046,365,13/05/1425,"شنبه, 13 مرداد 1425",13,05,1425,سه شنبه,فروردین,0,2/10/1468,2 شوال 1468,2,10,1468,شوال,0,0
460705,8/5/2046,"Sunday, August 5, 2046",Sunday,August,217,31,8,31,5,3,2046,365,14/05/1425,"يكشنبه, 14 مرداد 1425",14,05,1425,سه شنبه,فروردین,0,3/10/1468,3 شوال 1468,3,10,1468,شوال,0,0
460706,8/6/2046,"Monday, August 6, 2046",Monday,August,218,32,8,31,6,3,2046,365,15/05/1425,"دوشنبه, 15 مرداد 1425",15,05,1425,سه شنبه,فروردین,0,4/10/1468,4 شوال 1468,4,10,1468,شوال,0,0
460707,8/7/2046,"Tuesday, August 7, 2046",Tuesday,August,219,32,8,31,7,3,2046,365,16/05/1425,"سه شنبه, 16 مرداد 1425",16,05,1425,سه شنبه,فروردین,0,5/10/1468,5 شوال 1468,5,10,1468,شوال,0,0
460708,8/8/2046,"Wednesday, August 8, 2046",Wednesday,August,220,32,8,31,8,3,2046,365,17/05/1425,"چهارشنبه, 17 مرداد 1425",17,05,1425,سه شنبه,فروردین,0,6/10/1468,6 شوال 1468,6,10,1468,شوال,0,0
460709,8/9/2046,"Thursday, August 9, 2046",Thursday,August,221,32,8,31,9,3,2046,365,18/05/1425,"پنجشنبه, 18 مرداد 1425",18,05,1425,سه شنبه,فروردین,0,7/10/1468,7 شوال 1468,7,10,1468,شوال,0,0
460710,8/10/2046,"Friday, August 10, 2046",Friday,August,222,32,8,31,10,3,2046,365,19/05/1425,"جمعه, 19 مرداد 1425",19,05,1425,سه شنبه,فروردین,0,8/10/1468,8 شوال 1468,8,10,1468,شوال,0,0
